"content","annotation__label__001","annotation__label__002","annotation__label__003","annotation__label__004","annotation__label__005","annotation__notes","annotation__points__x","annotation__points__y","annotation__imageWidth","annotation__imageHeight","extras","metadata__first_done_at","metadata__last_updated_at","metadata__sec_taken","metadata__last_updated_by"
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/e8298286-48b1-4e4d-a235-079bbef9bcb8___DSC_1251.jpg.jpeg","Emotion_Neutral","Age_40_50","E_Asian","G_Male","","","0.13280562884784522","0.19261213720316622","6000","4000","null","1531584702000","1531584702000","22","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.1996481970096746","0.31926121372031663","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/7dfa0b38-f1d4-4407-ae9a-a83e899042c0___5a42f992b2458.image.jpg.jpeg","Not_Face","","","","","","0.8311345646437994","0.27887323943661974","800","500","null","1531658115000","1531658115000","27","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.899736147757256","0.3788732394366197","","","","","","",""
"","Not_Face","","","","","","0.36147757255936674","0.29295774647887324","800","500","","","","",""
"","","","","","","","0.4177660510114336","0.3591549295774648","","","","","","",""
"","Not_Face","","","","","","0.38522427440633245","0.34507042253521125","800","500","","","","",""
"","","","","","","","0.44063324538258575","0.4014084507042254","","","","","","",""
"","Not_Face","","","","","","0.2937554969217238","0.35774647887323946","800","500","","","","",""
"","","","","","","","0.35356200527704484","0.447887323943662","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/8e806ee1-f9cd-42d7-96bd-b702c3d4370b___images7Ccms-image-000039072.jpg.jpeg","Emotion_Happy","Age_40_50","E_White","G_Male","","","0.37115215479331576","0.21635883905013192","600","400","null","1531721380000","1531721380000","65","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.41952506596306066","0.3073878627968338","","","","","","",""
"","Not_Face","Age_40_50","G_ Female","","","","0.6226912928759895","0.31926121372031663","600","400","","","","",""
"","","","","","","","0.6605101143359718","0.3865435356200528","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_White","G_ Female","","","0.15127528583992964","0.3007915567282322","600","400","","","","",""
"","","","","","","","0.19876868953386104","0.36015831134564646","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_White","G_Male","","","0.025505716798592787","0.23878627968337732","600","400","","","","",""
"","","","","","","","0.05716798592788039","0.2862796833773087","","","","","","",""
"","Emotion_Happy","Age_30_40","E_White","G_ Female","","","0.018469656992084433","0.28232189973614774","600","400","","","","",""
"","","","","","","","0.05013192612137203","0.3311345646437995","","","","","","",""
"","Not_Face","","","","","","0.951627088830255","0.2717678100263852","600","400","","","","",""
"","","","","","","","0.978891820580475","0.316622691292876","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/204ee408-2cfd-4197-9184-faf7f42cf8cf___pic-kroger750xx956-1274-15-0.jpg.jpeg","Emotion_Happy","","","","","","0.3007915567282322","0.4537648612945839","750","999","null","1533196388000","1533196388000","30","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.33421284080914687","0.4867899603698811","","","","","","",""
"","Emotion_Happy","","","","","","0.19700967458223395","0.5931307793923382","750","999","","","","",""
"","","","","","","","0.24538258575197888","0.6301188903566711","","","","","","",""
"","Emotion_Happy","","","","","","0.43447669305189096","0.6136063408190224","750","999","","","","",""
"","","","","","","","0.4969217238346526","0.6571994715984147","","","","","","",""
"","Emotion_Neutral","","","","","","0.8742304309586632","0.6010568031704095","750","999","","","","",""
"","","","","","","","0.9261213720316622","0.6446499339498019","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/2da8cf6b-a66a-43a5-9bd1-e598afc41f59___587ff924ee14b62b008b8c85-750-563.jpg.jpeg","Emotion_Neutral","Age_20_30","E_Black","G_ Female","","","0.5699208443271768","0.21570926143024619","750","563","null","1531552518000","1531552518000","78","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.6253298153034301","0.2801875732708089","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Black","G_ Female","","","0.46613896218117856","0.24970691676436108","750","563","","","","",""
"","","","","","","","0.5523306948109059","0.33411488862837047","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_White","G_Male","","","0.9076517150395779","0.022274325908558032","750","563","","","","",""
"","","","","","","","0.9551451187335093","0.0738569753810082","","","","","","",""
"","Not_Face","","","","","","0.20140721196130168","0.14419695193434937","750","563","","","","",""
"","","","","","","","0.26033421284080915","0.1981242672919109","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_Black","G_ Female","","","0.0712401055408971","0.20867526377491208","750","563","","","","",""
"","","","","","","","0.26033421284080915","0.511137162954279","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Black","G_ Female","","","0.6455584872471416","0.005861664712778429","750","563","","","","",""
"","","","","","","","0.8056288478452067","0.2508792497069168","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/c33c6a93-10dd-4f6f-959f-9b6ab323ab27___Aldi0051.jpg.jpeg","Emotion_Neutral","Age_30_40","E_White","G_Male","","","0.3975373790677221","0.30606860158311344","1200","800","null","1531720967000","1531720967000","16","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.44854881266490765","0.39577836411609496","","","","","","",""
"","Not_Face","","","","","","0.4766930518909411","0.39313984168865435","1200","800","","","","",""
"","","","","","","","0.4890061565523307","0.4182058047493404","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/851555b1-44c3-4d6e-970f-fe3a0371a38a___Holiday-bags.jpg.jpeg","Emotion_Happy","Age_20_30","E_White","G_ Female","","","0.37730870712401055","0.2623688155922039","750","440","null","1531720674000","1531720674000","11","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5083553210202286","0.5337331334332833","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/360d5efa-b2af-4600-9b26-41e7694f32fc___Charlies-Designs-Blog-Shopping-1.jpg.jpeg","Emotion_Neutral","Age_30_40","E_White","G_Male","","","0.3676341248900616","0.12519561815336464","685","385","null","1531720620000","1531720620000","45","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.43799472295514513","0.27073552425665104","","","","","","",""
"","Emotion_Neutral","Age_20_30","G_ Female","E_White","","","0.544415127528584","0.11267605633802817","685","385","","","","",""
"","","","","","","","0.635004397537379","0.26291079812206575","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/d82f2c95-c7fc-4c55-a4be-6a767249d860___target-check-out-1024x683.jpg.jpeg","Emotion_Sad","Age_20_30","E_White","G_ Female","","","0.2928759894459103","0.013192612137203167","1024","683","null","1531720573000","1531720573000","43","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.3729111697449428","0.13720316622691292","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Black","G_ Female","","","0.6983289357959542","0.011873350923482849","1024","683","","","","",""
"","","","","","","","0.7590149516270889","0.1358839050131926","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_Black","G_Male","","","0.158311345646438","0.24274406332453827","1024","683","","","","",""
"","","","","","","","0.1943711521547933","0.2928759894459103","","","","","","",""
"","Emotion_Neutral","Age_below20","G_ Female","E_Black","","","0.2154793315743184","0.2678100263852243","1024","683","","","","",""
"","","","","","","","0.23482849604221637","0.3034300791556728","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/5b2522b8-308c-4f5a-9133-801516f7c869___argentine-people-stores-shops-shoppers-shopping-san-carlos-de-bariloche-AJHMHF.jpg.jpeg","Emotion_Neutral","Age_below20","E_White","G_ Female","","","0.37115215479331576","0.44846796657381616","880","1390","null","1531852528000","1531852528000","44","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.4239226033421284","0.486908077994429","","","","","","",""
"","Emotion_Happy","Age_20_30","E_White","G_ Female","","","0.5417766051011433","0.4473537604456824","880","1390","","","","",""
"","","","","","","","0.5936675461741425","0.49025069637883006","","","","","","",""
"","Emotion_Happy","Age_20_30","E_White","G_ Female","","","0.7053649956024626","0.4501392757660167","880","1390","","","","",""
"","","","","","","","0.7695690413368513","0.49415041782729807","","","","","","",""
"","Not_Face","","","","","","0.43799472295514513","0.4055710306406685","880","1390","","","","",""
"","","","","","","","0.4810905892700088","0.43008356545961","","","","","","",""
"","Not_Face","","","","","","0.6358839050131926","0.4161559888579387","880","1390","","","","",""
"","","","","","","","0.6587510993843447","0.43119777158774375","","","","","","",""
"","Not_Face","","","","","","0.23482849604221637","0.41949860724233984","880","1390","","","","",""
"","","","","","","","0.3201407211961302","0.48523676880222844","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/838f57a2-c26d-41b9-b440-789b79ff78d7___no-one-is-talking-about-a-major-reason-that-people-arent-shopping-for-clothes-in-stores.jpg.png","Not_Face","","","","","","0.05452946350043975","0.056338028169014086","1148","861","null","1531479629000","1531479629000","7","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.21108179419525067","0.35093896713615025","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/10b01945-a777-4c20-932e-41f305141036___chanel.jpg.jpeg","Not_Face","","","","","","0.2198768689533861","0.36106194690265486","624","310","null","1531479339000","1531479339000","18","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.2541776605101143","0.4424778761061947","","","","","","",""
"","Not_Face","","","","","","0.7036059806508356","0.3752212389380531","624","310","","","","",""
"","","","","","","","0.7326297273526825","0.44601769911504424","","","","","","",""
"","Not_Face","","","","","","0.7642919964819701","0.35929203539823007","624","310","","","","",""
"","","","","","","","0.8003518029903254","0.4495575221238938","","","","","","",""
"","Not_Face","","","","","","0.47053649956024624","0.4336283185840708","624","310","","","","",""
"","","","","","","","0.503957783641161","0.5221238938053098","","","","","","",""
"","Not_Face","","","","","","0.405452946350044","0.4194690265486726","624","310","","","","",""
"","","","","","","","0.4371152154793316","0.4778761061946903","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/7ef8e8e2-6311-496b-ac07-2d215515b7b2___woman_shopping_retail_store.jpg.jpeg","Emotion_Neutral","Age_20_30","E_White","G_ Female","","","0.5101143359718557","0.20634920634920634","1404","934","null","1531721264000","1531721264000","27","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.6552330694810906","0.4656084656084656","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_White","G_ Female","","","0.11785400175901495","0.2671957671957672","1404","934","","","","",""
"","","","","","","","0.218117854001759","0.3862433862433862","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/2d6231ea-1e64-445b-95ff-3f3791b181e1___shop-min.jpg.jpeg","Emotion_Happy","Age_20_30","E_White","G_ Female","","","0.44473007712082263","0.3972911963882618","1600","607","null","1533305610000","1533305610000","80","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.4781491002570694","0.4966139954853273","","","","","","",""
"","Emotion_Happy","Age_30_40","E_White","G_ Female","","","0.519280205655527","0.3611738148984199","1600","607","","","","",""
"","","","","","","","0.5638389031705227","0.4785553047404063","","","","","","",""
"","Emotion_Happy","Age_30_40","E_White","G_ Female","","","0.6212510711225364","0.4604966139954853","1600","607","","","","",""
"","","","","","","","0.6580976863753213","0.5869074492099323","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_White","G_ Female","","","0.766923736075407","0.41309255079006774","1600","607","","","","",""
"","","","","","","","0.8200514138817481","0.54627539503386","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_White","G_Male","","","0.7000856898029134","0.4040632054176072","1600","607","","","","",""
"","","","","","","","0.7172236503856041","0.45598194130925507","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/351cdb5d-948b-4258-8a89-3ba163a70831___5242.jpg.jpeg","Emotion_Neutral","Age_30_40","E_Indian","G_Male","","","0.6965699208443272","0.1936619718309859","480","360","null","1531584975000","1531584975000","20","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.8012313104661389","0.323943661971831","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/c82c2a87-2f24-4a15-8114-02c734b18b0c___filename-3116-76148637276.jpg.jpeg","Not_Face","","","","","","0.4467897977132806","0.48296122209165687","550","412","null","1531584932000","1531584932000","50","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.484608619173263","0.5511163337250293","","","","","","",""
"","Not_Face","","","","","","0.6974494283201407","0.5158636897767332","550","412","","","","",""
"","","","","","","","0.7519788918205804","0.5840188014101058","","","","","","",""
"","Not_Face","","","","","","0.5804749340369393","0.5217391304347826","550","412","","","","",""
"","","","","","","","0.604221635883905","0.5522914218566393","","","","","","",""
"","Not_Face","","","","","","0.6587510993843447","0.5052878965922444","550","412","","","","",""
"","","","","","","","0.6807387862796834","0.5346650998824912","","","","","","",""
"","Not_Face","","","","","","0.8144239226033422","0.5170387779083431","550","412","","","","",""
"","","","","","","","0.8337730870712401","0.5428907168037603","","","","","","",""
"","Not_Face","","","","","","0.9014951627088831","0.4970622796709753","550","412","","","","",""
"","","","","","","","0.9261213720316622","0.5264394829612221","","","","","","",""
"","Not_Face","","","","","","0.9445910290237467","0.5123384253819037","550","412","","","","",""
"","","","","","","","0.9621811785400176","0.5440658049353702","","","","","","",""
"","Not_Face","","","","","","0.7810026385224275","0.5393654524089306","550","412","","","","",""
"","","","","","","","0.7985927880386984","0.5687426556991775","","","","","","",""
"","Not_Face","","","","","","0.7598944591029023","0.5099882491186839","550","412","","","","",""
"","","","","","","","0.7748460861917326","0.5393654524089306","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/fb213ec4-10a9-4d1e-af66-fbd9c9833ce8___1208insight_gurudev.jpg.jpeg","Emotion_Neutral","Age_below20","E_Indian","G_ Female","","","0.5101143359718557","0.22459016393442624","494","265","null","1531478880000","1531478880000","91","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5690413368513633","0.3704918032786885","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.306948109058927","0.31311475409836065","494","265","","","","",""
"","","","","","","","0.3491644678979771","0.3885245901639344","","","","","","",""
"","Emotion_Sad","Age_20_30","E_Indian","G_Male","","","0.0395778364116095","0.25901639344262295","494","265","","","","",""
"","","","","","","","0.0932277924362357","0.33934426229508197","","","","","","",""
"","Emotion_Happy","Age_30_40","E_Indian","G_Male","","","0.9085312225153914","0.16393442622950818","494","265","","","","",""
"","","","","","","","0.969217238346526","0.27704918032786885","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_Indian","G_Male","","","0.158311345646438","0.26885245901639343","494","265","","","","",""
"","","","","","","","0.19876868953386104","0.34590163934426227","","","","","","",""
"","Not_Face","","","","","","0.016710642040457344","0.4737704918032787","494","265","","","","",""
"","","","","","","","0.2233948988566403","0.8852459016393442","","","","","","",""
"","Emotion_Neutral","Age_above_50","E_Indian","G_Male","","","0.2647317502198769","0.2754098360655738","494","265","","","","",""
"","","","","","","","0.2937554969217238","0.34098360655737703","","","","","","",""
"","Not_Face","","","","","","0.20052770448548812","0.3360655737704918","494","265","","","","",""
"","","","","","","","0.23218997361477572","0.40491803278688526","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/903071b8-b13d-4227-8e22-2c531ceb531c___retail-kByD--621x414LiveMint.jpg.jpeg","Emotion_Neutral","","","","","","0.45822339489885666","0.036939313984168866","621","414","null","1533196413000","1533196413000","14","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5787159190853123","0.20712401055408972","","","","","","",""
"","Emotion_Neutral","","","","","","0.33773087071240104","0.16358839050131926","621","414","","","","",""
"","","","","","","","0.49340369393139843","0.3496042216358839","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/41a0848c-c319-405a-b607-574abd85a895___Varsha-Pawar-star-bazaar.jpg.jpeg","Emotion_Neutral","Age_30_40","E_Indian","G_Male","","","0.3605980650835532","0.06572769953051644","4128","2322","null","1531657918000","1531657918000","25","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.4599824098504837","0.2535211267605634","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.6051011433597185","0.17370892018779344","4128","2322","","","","",""
"","","","","","","","0.6912928759894459","0.3474178403755869","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/f6beb3be-8cdf-41d7-8a79-c53dd98d72c4___retail-kGLE--621x414LiveMint.JPG.jpeg","Emotion_Happy","","","","","","0.45382585751978893","0.21767810026385223","621","414","null","1533196357000","1533196357000","0","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.48988566402814426","0.3179419525065963","","","","","","",""
"","Emotion_Neutral","","","","","","0.5285839929639402","0.2598944591029024","621","414","","","","",""
"","","","","","","","0.5708003518029904","0.3403693931398417","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/434b43f7-b78e-4061-9be6-65bb007d5ab4____3ed23b8e-c099-11e7-9033-2159153d9ac6.jpg.jpeg","Not_Face","","","","","","0.544415127528584","0.2676056338028169","960","540","null","1531721313000","1531721313000","5","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5584872471416007","0.3082942097026604","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/99017c1c-5e5f-4d48-83b4-8394c0192bbd___coverstory6666_011216035412.jpg.jpeg","Age_above_50","Emotion_Neutral","E_Indian","G_Male","","","0.6244503078276166","0.1414141414141414","505","264","null","1531721146000","1531721146000","12","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.67985927880387","0.26430976430976433","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/c03a28c2-985f-420d-9f81-d2d0b7e30d12___BigBazaar5.jpg.jpeg","Emotion_Happy","Age_20_30","E_Indian","G_Male","","","0.7449428320140721","0.14397496087636932","1920","1080","null","1531721127000","1531721127000","11","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.8883025505716798","0.4616588419405321","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/0123f2ee-9cb7-481b-8561-236bf384854f___hqdefault.jpg.jpeg","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.4731750219876869","0.15258215962441316","480","360","null","1531657605000","1531657605000","30","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5523306948109059","0.2640845070422535","","","","","","",""
"","Not_Face","","","","","","0.6851363236587511","0.29577464788732394","480","360","","","","",""
"","","","","","","","0.7211961301671064","0.352112676056338","","","","","","",""
"","Not_Face","","","","","","0.5628847845206685","0.2476525821596244","480","360","","","","",""
"","","","","","","","0.5910290237467019","0.29107981220657275","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/6a211931-c399-4ee1-ac4a-0f4977c8ff1b___1522722944_big-bazaar.jpg.jpeg","Emotion_Sad","Age_above_50","E_Indian","G_ Female","","","0.8663148636763413","0.10719131614654002","694","450","null","1531721180000","1531721180000","20","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.9366754617414248","0.18453188602442333","","","","","","",""
"","Not_Face","","","","","","0.7255936675461742","0.07462686567164178","694","450","","","","",""
"","","","","","","","0.7713280562884784","0.1587516960651289","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/c5f6a301-f673-46a5-aa0a-37139369bdf9___maxresdefault1.jpg.jpeg","Not_Face","","","","","","0.34564643799472294","0.3114241001564945","1280","720","null","1531657744000","1531657744000","30","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.3922603342128408","0.39280125195618154","","","","","","",""
"","Not_Face","","","","","","0.7387862796833773","0.29264475743348983","1280","720","","","","",""
"","","","","","","","0.7897977132805629","0.38810641627543035","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/d40e4b35-7bbf-47e1-afef-464e3ef09f2b___maxresdefault6.jpg.jpeg","Emotion_Neutral","Age_30_40","E_Indian","G_Male","","","0.5048372911169745","0.04538341158059468","1280","720","null","1531852606000","1531852606000","74","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5602462620932278","0.1705790297339593","","","","","","",""
"","Emotion_Neutral","Age_below20","E_Indian","G_Male","","","0.39577836411609496","0.40688575899843504","1280","720","","","","",""
"","","","","","","","0.4291996481970097","0.4757433489827856","","","","","","",""
"","Not_Face","","","","","","0.37730870712401055","0.15336463223787167","1280","720","","","","",""
"","","","","","","","0.41160949868073876","0.215962441314554","","","","","","",""
"","Not_Face","","","","","","0.6781002638522428","0.17214397496087636","1280","720","","","","",""
"","","","","","","","0.6983289357959542","0.20970266040688576","","","","","","",""
"","Not_Face","","","","","","0.5690413368513633","0.10641627543035993","1280","720","","","","",""
"","","","","","","","0.5989445910290238","0.16118935837245696","","","","","","",""
"","Not_Face","","","","","","0.7537379067722075","0.14397496087636932","1280","720","","","","",""
"","","","","","","","0.7669305189094108","0.17996870109546165","","","","","","",""
"","Not_Face","","","","","","0.6455584872471416","0.18622848200312989","1280","720","","","","",""
"","","","","","","","0.6675461741424802","0.23161189358372458","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/ea65cbe7-a1f7-4a90-a14b-76d488fbc93b___big-bazaar-retail-store-visit-by-manpreet-singh-digital-16-638.jpg.jpeg","Emotion_Neutral","Age_20_30","E_White","G_Male","","","0.5628847845206685","0.19293478260869565","638","826","null","1531584490000","1531584490000","97","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.6402814423922604","0.2642663043478261","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/7a6e22ae-96c3-4e02-a6a0-4e11db10c4ee___final-big-bazaar-ppt-41-728.jpg.jpeg","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.49076517150395776","0.6901408450704225","728","546","null","1531479216000","1531479216000","113","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.6270888302550571","0.9295774647887324","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_Indian","G_Male","","","0.28671943711521547","0.45305164319248825","728","546","","","","",""
"","","","","","","","0.3333333333333333","0.5164319248826291","","","","","","",""
"","Not_Face","","","","","","0.10466138962181179","0.5375586854460094","728","546","","","","",""
"","","","","","","","0.167985927880387","0.6103286384976526","","","","","","",""
"","Not_Face","","","","","","0.18997361477572558","0.46830985915492956","728","546","","","","",""
"","","","","","","","0.24626209322779244","0.5269953051643192","","","","","","",""
"","Not_Face","","","","","","0.37467018469656993","0.49178403755868544","728","546","","","","",""
"","","","","","","","0.4397537379067722","0.562206572769953","","","","","","",""
"","Not_Face","","","","","","0.06508355321020229","0.4154929577464789","728","546","","","","",""
"","","","","","","","0.11169744942832015","0.45422535211267606","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.4124890061565523","0.5927230046948356","728","546","","","","",""
"","","","","","","","0.49076517150395776","0.6807511737089202","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Indian","G_ Female","","","0.22251539138082674","0.6373239436619719","728","546","","","","",""
"","","","","","","","0.3368513632365875","0.7734741784037559","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_Indian","G_ Female","","","0.5919085312225154","0.5833333333333334","728","546","","","","",""
"","","","","","","","0.6587510993843447","0.6713615023474179","","","","","","",""
"","Emotion_Neutral","Age_40_50","E_Indian","G_Male","","","0.7431838170624451","0.5152582159624414","728","546","","","","",""
"","","","","","","","0.8293755496921724","0.6326291079812206","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_Indian","G_ Female","","","0.0043975373790677225","0.602112676056338","728","546","","","","",""
"","","","","","","","0.05452946350043975","0.7265258215962441","","","","","","",""
"","Not_Face","","","","","","0.5171503957783641","0.5598591549295775","728","546","","","","",""
"","","","","","","","0.5611257695690414","0.6197183098591549","","","","","","",""
"","Not_Face","","","","","","0.9278803869832893","0.573943661971831","728","546","","","","",""
"","","","","","","","0.9824098504837291","0.647887323943662","","","","","","",""
"","Not_Face","","","","","","0.8346525945470537","0.6455399061032864","728","546","","","","",""
"","","","","","","","0.8883025505716798","0.7112676056338029","","","","","","",""
"","Not_Face","","","","","","0.613896218117854","0.45774647887323944","728","546","","","","",""
"","","","","","","","0.6402814423922604","0.5011737089201878","","","","","","",""
"","Not_Face","","","","","","0.9146877748460862","0.8509389671361502","728","546","","","","",""
"","","","","","","","0.9912049252418645","0.9964788732394366","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/270aa0c7-9d23-46cb-a610-1f739b56feec___fortuneindia2F2017-072Fc9bd3bb5-8f76-4b5d-83a4-b008e36575832Fimage.jpg.jpeg","Emotion_Happy","Age_40_50","E_Indian","G_Male","","","0.465259454705365","0.07519788918205805","1339","893","null","1531478965000","1531478965000","51","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.534740545294635","0.18865435356200527","","","","","","",""
"","Emotion_Happy","Age_30_40","E_Indian","G_Male","","","0.3113456464379947","0.35356200527704484","1339","893","","","","",""
"","","","","","","","0.3438874230430959","0.3944591029023747","","","","","","",""
"","Emotion_Neutral","Age_20_30","E_Indian","G_Male","","","0.575197889182058","0.39841688654353563","1339","893","","","","",""
"","","","","","","","0.5892700087950747","0.4287598944591029","","","","","","",""
"","Emotion_Neutral","Age_30_40","E_Indian","G_Male","","","0.6174142480211082","0.36807387862796836","1339","893","","","","",""
"","","","","","","","0.6367634124890061","0.3997361477572559","","","","","","",""
"http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/be67ec22-0a70-4c36-963b-ebbe075427cd___gst-mrp-reuters-story_647_072717024703.jpg.jpeg","Emotion_Angry","Age_40_50","E_Indian","G_ Female","","","0.4678979771328056","0.15070422535211267","647","404","null","1531721006000","1531721006000","28","HWbICv9u4uSnWrU830DjuF7FfMK2"
"","","","","","","","0.5329815303430079","0.2943661971830986","","","","","","",""
"","Not_Face","","","","","","0.03605980650835532","0.12394366197183099","647","404","","","","",""
"","","","","","","","0.1090589270008795","0.21971830985915494","","","","","","",""
